Index, Checkpoint Creation, Checkpoint Location, Permission Change, Image Creation, Image Push, Pod Ready, Total
439, 2472, 4, 10, 1896, 8211, 5048, 17846
440, 2665, 4, 13, 1857, 8606, 3676, 17034
441, 2361, 4, 12, 1822, 8596, 4836, 17848
442, 2524, 3, 12, 1848, 9142, 3272, 17014
443, 2543, 4, 10, 1840, 9549, 4701, 18860
444, 2379, 3, 12, 1831, 9262, 3314, 17017
445, 2237, 4, 10, 1814, 9184, 4421, 17872
446, 2448, 3, 11, 1901, 9268, 4175, 18013
447, 2309, 4, 12, 1861, 9336, 4200, 17933
448, 2496, 4, 15, 1887, 8317, 2987, 15928
449, 2361, 3, 10, 1814, 9275, 4269, 17938
450, 2548, 3, 14, 1871, 9250, 4021, 17923
451, 2330, 3, 10, 1908, 9063, 4444, 17972
452, 2175, 3, 13, 1908, 9297, 4297, 17912
453, 2942, 4, 12, 1817, 9356, 4653, 18990
454, 2173, 4, 14, 1843, 9518, 4111, 17881
455, 2437, 5, 12, 1883, 9491, 4956, 19004
456, 2516, 4, 13, 1892, 9197, 4015, 17852
457, 2528, 3, 12, 1875, 9506, 4925, 19062
458, 2605, 4, 14, 1901, 9323, 3722, 17784
459, 2193, 4, 11, 1833, 10269, 4595, 19109
460, 2497, 4, 11, 1900, 9455, 3633, 17726
461, 2400, 5, 11, 1885, 9214, 4387, 18123
462, 2566, 4, 14, 1855, 8734, 3371, 16751
463, 2446, 3, 11, 1807, 9263, 4406, 18145
464, 2524, 4, 13, 1916, 9342, 3689, 17711
465, 2327, 3, 13, 1853, 9358, 4394, 18158
466, 2537, 3, 12, 1873, 9129, 3945, 17713
467, 2136, 3, 11, 1856, 9340, 4621, 18174
468, 2493, 3, 13, 1859, 9129, 3983, 17692
469, 2387, 4, 10, 1895, 9363, 4309, 18182
470, 2449, 4, 15, 1903, 8285, 3784, 16655
471, 2405, 3, 10, 1903, 10562, 4093, 19189
472, 2466, 4, 14, 1878, 9366, 3694, 17643
473, 2190, 4, 12, 1866, 9295, 4645, 18227
474, 2364, 3, 13, 1842, 9227, 3954, 17624
475, 2470, 3, 11, 1875, 9404, 4297, 18270
476, 2450, 5, 13, 1826, 9283, 3792, 17584
477, 2425, 4, 11, 1915, 9447, 4264, 18294
478, 2412, 4, 14, 1833, 9242, 3837, 17561
479, 2540, 4, 11, 1864, 9502, 4180, 18312
480, 2309, 4, 13, 1859, 9299, 3823, 17534
481, 2505, 3, 10, 1887, 9165, 4584, 18361
482, 2285, 3, 11, 1947, 9343, 3712, 17526
483, 2835, 4, 11, 1881, 9675, 4757, 19384
484, 2237, 6, 16, 2038, 9550, 4032, 18107
485, 2221, 5, 13, 1916, 9533, 4842, 18746
486, 2208, 4, 14, 1878, 9253, 4546, 18122
487, 2375, 3, 12, 1845, 8266, 4018, 16728
488, 2078, 3, 14, 1973, 9090, 3789, 17161
489, 2232, 3, 10, 1880, 9530, 4339, 18205
490, 2264, 4, 14, 1875, 9220, 4119, 17709
491, 2289, 4, 11, 1886, 9246, 4554, 18199
492, 2250, 4, 14, 1839, 9390, 4984, 18700
493, 2331, 4, 10, 1860, 9557, 4227, 18202
494, 2185, 3, 14, 1822, 9564, 3897, 17700
495, 2230, 4, 10, 1881, 9470, 4384, 18192
496, 2080, 3, 12, 1902, 9181, 3391, 16790
497, 2312, 5, 12, 1858, 10289, 4454, 19135
498, 2236, 4, 13, 1873, 8256, 4137, 16742
499, 2534, 4, 10, 1878, 9780, 4831, 19256
500, 2261, 4, 15, 1899, 9409, 3940, 17746
501, 2283, 4, 11, 1841, 9407, 4756, 18505
502, 2293, 3, 12, 1850, 9443, 3548, 17369
503, 2371, 4, 11, 1899, 9539, 4483, 18514
504, 2584, 4, 13, 1895, 8200, 3426, 16343
505, 2369, 3, 11, 2244, 10785, 3936, 19561
506, 2523, 4, 13, 1825, 9465, 3258, 17315
507, 2385, 4, 11, 1950, 9487, 4480, 18546
508, 2366, 4, 13, 1907, 10459, 3360, 18320
509, 2405, 4, 10, 1939, 9140, 3884, 17593
510, 2611, 4, 14, 1845, 9323, 3253, 17273
511, 2562, 3, 11, 1916, 9551, 4347, 18597
512, 2298, 4, 13, 1889, 9326, 3518, 17262
513, 2287, 3, 10, 1874, 10406, 4841, 19630
514, 2236, 3, 12, 1848, 9377, 3559, 17254
515, 2494, 4, 11, 1891, 9307, 4720, 18647
516, 2611, 3, 13, 1940, 9529, 3867, 18224
517, 2620, 3, 12, 1925, 9578, 4313, 18679
518, 2399, 3, 13, 1839, 9263, 3450, 17183
519, 2178, 4, 12, 1917, 9076, 4305, 17700
520, 2378, 3, 12, 1866, 9466, 3230, 17182
521, 2634, 3, 10, 1953, 9650, 4233, 18702
522, 2401, 4, 15, 1895, 9454, 3183, 17175
523, 2341, 3, 11, 1827, 8393, 3929, 16721
524, 2340, 3, 12, 1949, 8762, 3893, 17172
525, 2568, 4, 11, 1865, 9550, 4534, 18741
526, 2345, 3, 13, 1867, 9322, 3379, 17148
527, 2275, 3, 11, 1905, 9492, 4842, 18740
528, 2510, 4, 16, 1927, 9223, 3223, 17127
529, 2527, 4, 10, 1984, 9353, 4670, 18764
530, 2423, 4, 16, 1901, 9340, 3196, 17103
531, 2562, 4, 10, 1934, 9240, 4822, 18791
532, 2505, 4, 14, 1900, 9358, 4055, 18060
533, 2302, 4, 10, 1913, 9557, 4823, 18823
534, 2527, 4, 16, 1875, 10684, 3698, 19027
535, 2247, 3, 11, 1880, 9321, 4154, 17826
536, 2389, 3, 13, 1860, 9024, 3522, 17035
537, 2312, 4, 13, 1878, 9650, 4803, 18874
538, 2217, 3, 13, 1872, 9479, 4225, 18049
539, 2527, 3, 10, 1797, 9524, 3777, 17850
540, 2569, 3, 15, 1878, 9273, 4053, 18011
541, 2488, 3, 11, 1895, 9313, 3935, 17860
542, 2269, 4, 13, 1909, 9466, 4118, 17996
543, 2485, 4, 12, 1940, 9239, 5009, 18901
544, 2551, 4, 14, 1881, 9328, 3981, 17979
545, 2445, 3, 10, 1907, 8242, 4110, 16922
546, 2557, 3, 14, 1901, 9584, 3629, 17922
547, 2506, 3, 11, 1866, 9622, 3718, 17952
548, 2754, 4, 13, 1872, 10784, 4227, 19880
549, 2509, 3, 11, 1909, 9538, 3770, 17967
550, 2687, 3, 14, 1868, 9405, 3702, 17911
551, 2345, 4, 11, 1907, 9500, 3980, 17964
552, 2700, 5, 15, 1888, 9241, 3811, 17891
553, 2339, 4, 10, 1888, 9516, 5001, 18983
554, 2593, 3, 13, 1865, 10718, 3453, 18874
555, 2439, 4, 11, 1918, 9560, 4851, 19012
556, 2589, 4, 13, 1916, 9424, 3688, 17857
557, 2528, 4, 11, 1874, 9065, 4350, 18046
558, 2624, 3, 11, 1847, 9320, 3803, 17833
559, 2371, 4, 11, 1777, 9449, 4210, 18041
560, 2643, 3, 12, 1892, 9129, 3906, 17811
561, 2681, 4, 10, 1814, 9205, 5169, 19104
562, 2648, 4, 12, 1845, 9334, 3706, 17766
563, 2374, 3, 11, 1866, 9259, 4399, 18129
564, 2413, 4, 13, 2001, 8247, 3853, 16752
565, 2589, 3, 10, 1871, 9785, 4659, 19135
566, 2783, 4, 14, 1868, 9557, 4269, 18734
567, 2463, 4, 11, 1993, 9241, 4213, 18153
568, 2643, 3, 12, 1847, 9115, 3903, 17749
569, 2503, 5, 11, 1884, 9417, 4109, 18160
570, 2401, 4, 13, 1843, 9596, 3612, 17692
571, 2544, 3, 12, 1905, 9525, 4987, 19196
572, 2872, 3, 11, 1899, 11104, 4571, 20680
573, 2713, 4, 11, 1834, 11201, 4194, 20191
574, 2780, 3, 12, 1898, 10671, 4074, 19656
575, 2654, 5, 14, 1924, 9504, 4914, 19234
576, 2625, 4, 14, 1863, 9482, 4412, 18628
577, 2612, 4, 12, 1859, 10094, 4451, 19248
578, 2588, 3, 13, 1870, 11132, 3818, 19646
579, 2412, 4, 12, 1941, 9300, 4366, 18254
580, 2395, 4, 15, 1969, 10698, 3303, 18608
581, 2446, 4, 12, 1906, 9310, 4388, 18282
582, 3008, 4, 13, 1861, 10546, 3894, 19554
583, 2597, 3, 11, 1854, 9563, 4070, 18313
584, 2449, 4, 14, 1898, 9521, 3447, 17558
585, 2480, 3, 12, 1911, 8260, 4446, 17334
586, 2458, 4, 15, 1892, 9977, 3951, 18531
587, 2208, 3, 11, 1813, 9358, 4796, 18403
588, 2484, 5, 15, 1871, 8030, 3854, 16480
589, 2310, 4, 11, 1769, 10872, 4240, 19416
590, 2732, 3, 15, 1892, 10624, 3986, 19470
591, 2300, 3, 11, 1745, 9303, 4842, 18414
592, 2497, 5, 14, 1948, 9291, 3490, 17455
593, 2234, 4, 11, 1823, 9335, 4817, 18443
594, 2228, 3, 13, 1908, 8399, 3639, 16410
595, 2398, 4, 10, 1852, 11063, 4926, 20461
596, 2381, 3, 12, 1863, 9409, 3526, 17420
597, 2249, 5, 13, 1906, 9565, 4490, 18464
598, 2637, 4, 14, 1880, 10800, 3834, 19395
599, 2433, 4, 11, 1936, 9837, 4060, 18497
600, 2672, 3, 12, 1883, 10813, 3791, 19394
601, 2419, 4, 13, 1920, 9802, 4116, 18501
602, 2543, 3, 13, 1826, 9815, 3936, 18360
603, 2660, 3, 11, 1892, 9449, 4303, 18528
604, 2583, 3, 11, 1817, 9246, 4501, 18366
605, 2420, 3, 12, 1889, 9481, 4479, 18504
606, 2551, 3, 16, 1985, 9568, 4068, 18410
607, 2111, 3, 14, 1868, 9305, 4067, 17578
608, 2393, 4, 12, 1869, 9521, 4416, 18428
609, 2432, 4, 11, 1896, 10369, 4511, 19432
610, 2357, 4, 12, 1860, 9596, 4416, 18468
611, 2468, 4, 11, 1830, 9437, 4461, 18417
612, 2481, 4, 13, 1864, 9478, 4422, 18473
613, 2303, 3, 12, 1861, 9437, 4537, 18371
614, 2401, 4, 14, 1872, 9419, 4622, 18546
615, 2550, 4, 10, 1925, 9624, 4002, 18327
616, 2333, 4, 14, 1876, 9438, 5475, 19351
617, 2274, 3, 11, 1852, 9421, 4752, 18527
618, 2419, 4, 12, 1828, 9398, 4471, 18351
619, 2327, 5, 15, 1899, 9489, 4654, 18604
620, 2493, 4, 13, 1929, 9630, 4089, 18371
621, 2277, 4, 12, 1840, 9422, 4688, 18463
622, 2593, 3, 12, 1875, 9612, 4083, 18402
623, 2223, 4, 12, 1915, 9417, 4685, 18483
624, 2675, 4, 14, 1942, 9530, 4983, 19366
625, 2332, 4, 11, 1895, 9465, 4556, 18474
626, 2830, 4, 14, 1932, 9644, 3767, 18414
627, 2360, 5, 12, 1909, 9789, 4113, 18415
628, 2809, 3, 13, 1873, 9009, 4484, 18418
629, 2316, 4, 12, 1942, 9857, 5082, 19442
630, 2465, 4, 14, 1886, 11014, 3810, 19426
631, 2323, 4, 11, 1839, 9751, 4364, 18501
632, 2903, 4, 15, 1909, 9801, 4600, 19454
633, 2319, 4, 12, 1919, 9907, 4008, 18381
634, 2752, 3, 11, 1948, 11204, 4302, 20456
635, 2314, 4, 13, 1929, 10031, 4887, 19397
636, 2512, 4, 14, 2037, 11437, 5196, 21440
637, 2525, 4, 10, 1979, 10965, 4680, 20386
638, 2285, 6, 14, 1978, 11293, 4603, 20418
639, 2373, 4, 14, 1895, 11044, 4849, 20395
640, 2467, 5, 15, 1875, 11404, 4498, 20485
641, 2703, 3, 12, 1876, 11477, 4095, 20377
642, 2483, 4, 14, 1905, 9588, 4284, 18514
643, 2389, 4, 11, 1887, 9619, 4203, 18332
644, 2333, 4, 12, 1917, 9508, 4553, 18551
645, 2218, 3, 11, 1896, 9452, 4510, 18304
646, 2528, 5, 13, 1904, 9337, 4547, 18559
647, 2283, 4, 12, 1925, 9737, 4135, 18314
648, 2320, 3, 13, 1903, 9442, 4664, 18567
649, 2370, 4, 11, 1999, 9476, 4202, 18293
650, 2281, 5, 11, 1913, 9495, 4295, 18222
651, 2238, 4, 11, 1933, 9660, 4205, 18272
652, 2579, 5, 14, 1873, 9831, 4028, 18559
653, 2645, 4, 12, 2008, 11250, 5128, 21268
654, 2679, 3, 12, 1953, 10968, 3752, 19591
655, 2314, 4, 12, 1896, 9664, 4138, 18253
656, 2553, 4, 14, 1878, 9574, 4303, 18563
657, 2330, 4, 12, 1897, 11048, 4081, 19592
658, 2322, 4, 14, 1983, 10011, 3724, 18285
659, 2250, 4, 11, 1924, 9621, 5268, 19304
660, 2361, 4, 14, 1969, 11133, 4561, 20267
661, 2615, 4, 11, 2038, 11408, 4256, 20578
662, 2291, 4, 16, 1986, 11916, 3783, 20234
663, 2281, 3, 12, 1854, 11135, 4008, 19508
664, 2162, 4, 13, 1870, 11213, 4710, 20196
665, 2175, 4, 12, 1963, 9579, 4669, 18632
666, 2406, 4, 13, 1974, 9767, 4775, 19175
667, 2335, 4, 11, 1957, 8483, 4652, 17667
668, 2306, 4, 15, 1950, 9549, 4127, 18197
669, 2336, 4, 11, 1816, 9266, 4033, 17678
670, 2165, 4, 15, 1930, 9136, 4732, 18202
671, 2392, 4, 11, 1938, 8319, 4819, 17703
672, 2434, 4, 13, 1872, 9775, 4870, 19186
673, 2358, 4, 15, 1847, 9252, 4043, 17730
674, 2301, 3, 13, 1831, 9277, 4529, 18167
675, 2349, 3, 11, 1918, 9381, 3851, 17723
676, 2097, 4, 11, 1895, 9524, 4432, 18179
677, 2227, 3, 11, 1843, 9498, 4945, 18736
678, 2422, 5, 15, 1893, 9616, 4104, 18280
679, 2305, 4, 13, 1860, 8327, 4005, 16731
680, 2166, 3, 15, 1864, 11032, 4872, 20175
681, 2231, 3, 11, 1880, 10671, 4713, 19719
682, 2163, 4, 13, 1898, 9605, 4327, 18229
683, 2365, 4, 11, 1798, 9430, 4842, 18660
684, 2243, 3, 15, 1879, 9384, 3563, 17311
685, 2108, 3, 11, 1886, 9619, 3838, 17683
686, 2369, 4, 19, 1857, 8186, 4535, 17192
687, 2555, 3, 11, 1860, 9590, 4475, 18706
688, 2385, 4, 13, 1887, 8243, 4423, 17169
689, 2351, 4, 10, 1799, 10579, 4737, 19698
690, 2254, 3, 14, 1912, 9601, 4304, 18308
691, 2394, 4, 13, 1898, 9821, 4337, 18690
692, 2298, 4, 17, 1952, 9891, 4802, 19187
693, 2271, 4, 11, 1922, 9535, 4743, 18705
694, 2514, 3, 14, 1924, 9806, 4689, 19161
695, 2294, 5, 12, 1898, 9640, 4663, 18734
696, 2469, 4, 13, 1938, 9500, 3999, 18144
697, 2474, 4, 12, 1827, 9465, 3752, 17743
698, 2606, 3, 14, 1910, 9269, 4143, 18163
699, 2355, 4, 12, 1934, 9589, 4478, 18593
700, 2361, 4, 14, 1787, 9512, 4302, 18191
701, 2272, 3, 12, 1923, 9615, 4686, 18728
702, 2555, 3, 14, 1868, 10970, 4550, 20187
703, 2260, 5, 12, 1930, 8221, 4025, 16674
704, 2212, 4, 15, 1924, 10868, 4937, 20185
705, 2884, 5, 12, 1959, 11405, 4219, 20701
706, 2314, 4, 15, 1981, 11025, 4576, 20143
707, 2327, 4, 12, 1916, 10736, 4544, 19753
708, 2154, 4, 12, 1892, 9553, 5328, 19158
709, 2260, 4, 11, 1903, 9696, 4674, 18757
710, 2219, 3, 12, 1877, 9790, 3999, 18130
711, 2186, 4, 11, 1913, 9424, 4989, 18738
712, 2261, 4, 15, 1916, 12328, 4406, 21147
713, 2268, 4, 11, 1941, 9425, 4864, 18733
714, 2238, 5, 16, 1964, 9456, 4248, 18155
715, 2541, 4, 11, 1865, 9647, 4428, 18712
716, 2328, 4, 11, 1930, 9749, 4917, 19164
717, 2474, 4, 12, 1941, 11244, 4775, 20694
718, 2601, 4, 15, 1983, 11236, 4058, 20137
719, 2372, 5, 14, 1965, 11484, 4595, 20676
720, 2199, 3, 15, 1924, 11299, 4481, 20184
721, 2116, 6, 14, 1964, 11126, 4231, 19680
722, 2246, 4, 15, 2148, 11253, 5263, 21175
723, 2150, 6, 12, 1917, 10944, 4427, 19682
724, 2345, 5, 16, 1932, 11252, 4357, 20131
725, 2257, 4, 10, 2050, 10994, 5034, 20570
726, 2671, 4, 14, 1853, 11053, 4346, 20166
727, 2390, 4, 11, 1928, 9230, 4912, 18693
728, 2235, 3, 13, 1874, 9784, 5077, 19197
729, 2240, 3, 10, 1875, 8125, 5219, 17682
730, 2696, 4, 13, 2110, 10994, 4179, 20217
731, 2356, 4, 12, 1933, 9548, 4602, 18672
732, 2252, 4, 15, 1921, 9434, 4369, 18232
733, 2422, 4, 12, 1883, 9878, 4217, 18638
734, 2424, 3, 15, 1899, 9987, 4677, 19233
735, 2422, 3, 11, 1995, 11212, 4655, 20527
736, 2316, 4, 14, 1893, 10676, 4099, 19228
737, 2363, 4, 11, 1875, 9613, 4596, 18676
738, 2353, 3, 14, 1882, 9387, 4409, 18262
739, 2230, 4, 11, 1895, 9601, 4716, 18672
740, 2365, 4, 14, 1854, 9269, 4548, 18270
741, 2772, 3, 11, 1876, 9419, 4325, 18627
742, 2308, 4, 13, 1857, 9452, 4445, 18294
743, 2704, 3, 10, 1814, 9639, 4223, 18605
744, 2390, 4, 11, 1851, 9797, 5028, 19311
745, 2198, 4, 12, 1829, 9446, 4898, 18599
746, 2228, 3, 14, 1819, 10970, 4088, 19339
747, 2557, 4, 10, 1868, 10728, 4193, 19573
748, 2304, 5, 14, 1940, 9583, 4240, 18315
749, 2583, 4, 11, 1926, 10402, 4416, 19550
750, 2386, 3, 12, 1866, 9284, 4602, 18374
751, 2350, 4, 11, 1845, 9377, 4743, 18538
752, 2564, 4, 13, 1911, 9551, 4133, 18390
753, 2253, 3, 11, 1879, 9596, 4535, 18488
754, 2319, 3, 15, 1890, 9514, 4439, 18403
755, 2377, 3, 10, 1771, 9812, 4318, 18495
756, 2413, 3, 13, 1803, 9393, 4592, 18427
757, 2333, 4, 12, 1893, 9411, 4611, 18477
758, 2419, 3, 13, 1864, 9397, 4499, 18430
759, 2465, 4, 11, 1839, 9524, 4431, 18484
760, 2372, 4, 14, 1815, 10136, 4884, 19439
761, 2463, 3, 10, 1907, 9398, 4467, 18470
762, 2436, 3, 13, 1870, 9292, 4638, 18474
763, 2331, 3, 11, 2045, 9686, 4100, 18401
764, 2339, 3, 13, 1866, 9340, 4689, 18465
765, 2593, 3, 10, 1941, 9423, 4222, 18422
766, 2311, 4, 13, 1897, 9273, 4822, 18536
767, 2253, 4, 14, 1860, 9264, 4747, 18355
768, 2570, 4, 17, 1871, 9511, 4351, 18540
769, 2131, 4, 11, 1844, 9378, 4759, 18341
770, 2207, 4, 16, 1854, 9575, 4741, 18606
771, 2124, 3, 16, 1798, 9283, 4872, 18311
772, 2151, 4, 16, 2023, 9234, 3976, 17625
773, 2253, 4, 11, 1876, 8204, 4812, 17375
774, 2420, 5, 13, 2100, 9669, 4242, 18667
775, 2382, 4, 14, 1910, 9194, 4495, 18209
776, 2411, 4, 14, 1960, 9350, 4760, 18715
777, 2217, 4, 15, 1855, 9177, 4691, 18186
778, 2430, 4, 17, 1865, 9423, 4803, 18755
779, 2257, 4, 11, 1832, 9512, 4318, 18140
780, 2598, 4, 15, 1864, 9309, 4778, 18782
781, 2256, 4, 12, 1873, 9679, 5067, 19108
782, 2266, 4, 17, 1993, 9258, 4027, 17791
783, 2772, 3, 11, 1999, 9836, 4220, 19083
784, 2202, 6, 17, 2186, 9712, 4292, 18651
785, 2383, 5, 14, 1958, 10577, 3889, 19059
786, 2158, 6, 12, 1939, 9660, 3799, 17806
787, 2396, 4, 10, 1939, 9859, 4625, 19054
788, 2168, 6, 14, 1967, 9482, 4947, 18813
789, 2256, 4, 15, 2064, 9425, 4054, 18032
790, 2210, 5, 13, 1909, 9571, 4900, 18838
791, 2243, 4, 15, 2068, 8906, 4606, 18060
792, 2311, 4, 15, 1897, 9001, 5377, 18823
793, 2383, 4, 14, 1890, 8875, 4690, 18075
794, 2167, 4, 14, 1871, 9394, 4174, 17845
795, 2191, 3, 10, 1871, 9578, 4191, 18058
796, 2309, 3, 15, 1894, 9282, 5128, 18849
797, 2289, 4, 11, 1895, 9294, 4346, 18054
798, 2119, 5, 14, 1991, 9323, 4183, 17850
799, 2497, 5, 12, 1920, 9356, 4054, 18061
800, 2430, 4, 17, 1833, 9464, 4878, 18839
801, 2445, 5, 12, 1837, 9341, 4195, 18048
802, 2225, 4, 14, 1786, 9312, 4315, 17862
803, 2275, 4, 13, 1924, 9798, 4798, 19029
804, 2229, 4, 14, 2536, 9602, 4201, 18844
805, 2349, 4, 15, 2038, 9830, 5505, 19975
806, 2400, 5, 15, 1992, 11347, 4860, 20862
807, 2318, 4, 12, 2124, 11121, 5142, 20968
808, 2277, 5, 18, 2321, 11008, 4777, 20663
809, 2274, 6, 19, 2248, 11553, 4468, 20831
810, 2147, 4, 20, 2368, 11233, 4792, 20839
811, 2127, 4, 12, 2099, 11368, 5067, 20935
812, 2298, 4, 16, 2164, 10900, 4183, 19835
813, 2284, 4, 15, 2025, 11273, 4954, 20800
814, 2045, 5, 16, 1966, 11296, 4284, 19883
815, 2268, 5, 13, 2088, 10982, 5151, 20766
816, 2147, 5, 17, 2078, 11361, 4952, 20812
817, 2324, 5, 14, 2195, 11091, 4685, 20571
818, 2279, 5, 18, 2186, 11022, 4226, 19986
819, 2217, 4, 13, 2159, 11149, 4045, 19837
820, 2266, 6, 18, 2080, 11476, 4802, 20890
821, 2229, 5, 13, 2036, 10973, 4322, 19819
822, 2412, 4, 15, 2056, 10909, 4362, 20003
823, 2282, 6, 16, 2177, 11308, 4763, 20798
824, 2345, 3, 15, 1963, 11001, 4271, 19842
825, 2550, 4, 13, 2093, 11190, 4712, 20803
826, 2167, 5, 17, 2067, 11549, 4957, 21012
827, 2401, 4, 13, 2141, 11402, 4553, 20766
828, 2243, 5, 14, 2187, 11410, 3143, 19239
829, 2256, 7, 14, 1991, 10252, 4735, 19493
830, 2161, 4, 17, 1974, 9953, 3949, 18302
831, 2601, 5, 15, 1965, 9920, 4790, 19537
832, 2583, 5, 15, 1998, 11286, 4075, 20209
833, 2383, 4, 12, 2083, 11771, 5063, 21566
834, 3015, 5, 17, 2289, 9746, 3905, 19215
835, 2551, 4, 12, 1955, 10180, 4680, 19620
836, 2217, 4, 14, 1983, 8723, 3985, 17170
837, 2361, 6, 11, 2019, 9522, 4482, 18659
838, 2179, 4, 14, 1956, 9543, 4194, 18140
839, 2337, 6, 12, 2042, 10066, 4844, 19560
840, 2173, 5, 16, 2290, 11222, 3843, 19790
841, 2485, 5, 13, 2060, 9931, 4849, 19589
842, 2185, 5, 16, 2087, 11520, 4023, 20086
843, 2493, 4, 16, 2177, 11928, 4867, 21734
844, 2511, 4, 15, 1982, 11119, 4229, 20110
845, 2384, 5, 15, 2260, 11085, 4726, 20744
846, 2153, 4, 19, 1967, 11124, 3526, 19046
847, 2476, 5, 11, 2032, 10448, 4430, 19640
848, 2431, 4, 14, 2150, 10946, 3953, 19740
849, 2357, 4, 15, 2160, 10320, 4699, 19799
850, 2175, 6, 16, 2127, 10937, 4500, 20008
851, 2413, 3, 13, 1916, 10963, 4336, 19867
852, 2225, 6, 16, 1957, 10926, 4437, 19811
853, 2545, 7, 14, 1970, 11076, 4865, 20721
854, 2329, 5, 19, 2013, 11189, 3944, 19768
855, 2248, 5, 16, 2020, 10467, 4722, 19716
856, 2452, 5, 17, 2099, 11023, 3908, 19752
857, 2423, 5, 13, 2035, 9961, 4246, 18917
858, 2253, 4, 15, 1989, 11699, 3614, 19837
859, 2611, 5, 14, 2078, 10291, 4712, 19949
860, 2151, 4, 14, 2074, 9939, 3422, 17853
861, 2139, 4, 13, 2010, 11426, 5070, 20913
862, 2185, 4, 17, 2131, 11094, 4105, 19796
863, 2407, 6, 12, 2008, 11382, 3980, 20027
864, 2196, 4, 15, 2051, 11121, 3891, 19511
865, 2542, 4, 13, 2005, 9844, 4386, 19036
866, 2363, 6, 16, 2022, 10135, 3871, 18674
867, 2484, 4, 13, 2354, 11402, 4469, 20978
868, 2407, 4, 15, 1986, 10927, 3983, 19597
869, 2377, 5, 14, 2089, 11199, 4102, 20080
870, 2446, 4, 20, 2204, 11088, 3673, 19704
871, 2422, 4, 15, 2173, 10000, 4242, 19085
872, 2612, 4, 14, 2100, 9978, 3689, 18654
873, 2503, 4, 14, 1956, 9648, 4784, 19147
874, 2156, 4, 17, 2135, 10003, 4146, 18695
875, 2373, 5, 13, 1989, 9438, 4935, 18986
876, 2029, 4, 14, 1901, 9973, 4316, 18481
877, 2512, 5, 15, 2093, 9980, 4353, 19224
878, 2148, 6, 17, 2049, 11047, 4077, 19588
879, 2407, 4, 11, 2038, 10143, 4305, 19153
880, 2220, 8, 24, 2305, 11417, 4279, 20544
881, 2331, 5, 15, 1969, 11996, 4550, 21147
882, 2095, 8, 19, 2548, 11147, 3419, 19498
883, 2642, 4, 12, 2032, 11041, 4127, 20114
884, 2287, 5, 14, 2070, 10603, 4295, 19523
885, 2373, 5, 15, 2128, 9708, 4683, 19165
886, 2169, 5, 14, 2021, 9598, 3447, 17507
887, 2096, 5, 15, 2367, 9816, 4744, 19312
888, 2001, 4, 14, 1964, 9703, 3523, 17454
889, 1917, 5, 13, 2300, 10652, 4196, 19351
890, 2309, 6, 16, 2204, 9852, 3795, 18431
891, 2559, 5, 13, 2184, 9877, 5488, 20375
892, 2315, 6, 14, 1960, 8416, 3348, 16310
893, 2549, 4, 13, 1963, 9788, 4890, 19435
894, 2557, 4, 14, 1864, 11420, 4258, 20356
895, 2630, 5, 14, 2058, 11078, 4428, 20466
896, 2163, 6, 18, 1965, 11533, 4398, 20342
897, 2440, 5, 13, 2053, 10974, 4749, 20481
898, 2276, 5, 15, 2312, 11468, 3961, 20299
899, 2436, 5, 13, 2127, 10961, 4723, 20505
900, 2431, 6, 18, 2577, 10190, 3690, 19180
901, 2362, 5, 13, 2123, 10336, 4284, 19359
902, 2423, 5, 17, 2246, 11212, 4128, 20277
903, 2564, 5, 15, 2121, 11593, 3967, 20524
904, 2286, 8, 25, 2566, 11521, 3322, 20037
905, 2579, 5, 13, 2215, 11883, 4628, 21572
906, 2426, 4, 15, 2242, 11188, 4058, 20170
907, 2462, 4, 14, 2180, 12047, 4558, 21538
908, 2408, 4, 15, 1925, 10712, 3925, 19233
909, 2518, 5, 14, 2079, 11901, 4702, 21493
910, 2212, 4, 15, 2222, 10784, 3557, 19040
911, 2468, 4, 16, 2162, 12064, 4673, 21663
912, 2251, 5, 19, 2040, 11081, 3398, 19052
913, 2353, 5, 16, 2101, 10307, 4667, 19687
914, 2512, 5, 21, 2395, 11274, 3214, 19697
915, 2560, 6, 14, 2144, 10109, 4494, 19565
916, 2268, 5, 19, 2293, 11633, 3608, 20086
917, 2621, 5, 13, 2402, 11709, 4499, 21555
918, 2157, 5, 16, 2104, 11393, 4089, 20036
919, 2495, 4, 13, 1959, 11191, 4946, 20862
920, 2125, 5, 15, 2014, 10911, 3645, 18968
921, 2649, 4, 13, 2007, 8848, 4098, 17851
922, 2153, 4, 15, 2110, 11598, 3759, 19869
923, 2516, 5, 17, 2283, 11300, 4579, 20964
924, 2433, 5, 22, 2063, 11894, 4145, 20833
925, 2443, 4, 12, 2013, 10667, 4635, 20003
926, 2334, 4, 15, 1859, 11486, 3966, 19888
927, 2505, 5, 16, 2213, 11198, 4832, 21030
928, 2429, 4, 18, 1950, 10790, 3396, 18823
929, 2351, 5, 11, 2058, 10488, 4931, 20085
930, 2375, 4, 16, 1833, 10966, 4331, 19765
931, 2476, 5, 19, 2150, 11113, 4011, 20015
932, 2303, 4, 16, 1963, 9949, 3192, 17659
933, 2300, 4, 11, 1906, 9807, 4747, 18983
934, 2570, 3, 16, 1934, 9515, 3646, 17905
935, 2623, 5, 11, 1892, 9834, 4382, 18981
936, 2314, 4, 17, 1996, 9860, 3368, 17809
