Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time (ms)
10.0.0.180:5000/localredis:latest,2024-05-29T01:40:49Z,3.4 MiB,457 µs,85.664 ms,5.156 ms,3.398 ms,94.675
10.0.0.180:5000/localredis:latest,2024-05-29T00:08:03Z,3.4 MiB,741 µs,107.92 ms,6.89 ms,4.62 ms,120.171
10.0.0.180:5000/localredis:latest,2024-05-29T06:44:26Z,3.4 MiB,689 µs,101.07 ms,7.386 ms,4.936 ms,114.081
10.0.0.180:5000/localredis:latest,2024-05-28T22:03:14Z,3.5 MiB,693 µs,107.11 ms,8.092 ms,5.002 ms,120.897
10.0.0.180:5000/localredis:latest,2024-05-29T07:59:53Z,3.4 MiB,680 µs,113.78 ms,8.318 ms,5.439 ms,128.217
10.0.0.180:5000/localredis:latest,2024-05-29T10:11:37Z,3.4 MiB,692 µs,116.61 ms,6.822 ms,4.522 ms,128.646
10.0.0.180:5000/localredis:latest,2024-05-29T07:05:29Z,3.4 MiB,696 µs,99.087 ms,8.306 ms,5.274 ms,113.363
10.0.0.180:5000/localredis:latest,2024-05-29T02:44:46Z,3.4 MiB,645 µs,109.75 ms,6.586 ms,4.319 ms,121.3
10.0.0.180:5000/localredis:latest,2024-05-28T21:43:06Z,3.4 MiB,382 µs,72.181 ms,4.149 ms,2.782 ms,79.494
10.0.0.180:5000/localredis:latest,2024-05-29T10:52:11Z,3.4 MiB,381 µs,75.624 ms,4.595 ms,3.183 ms,83.783
10.0.0.180:5000/localredis:latest,2024-05-29T10:05:46Z,3.4 MiB,588 µs,95.002 ms,6.943 ms,4.66 ms,107.193
10.0.0.180:5000/localredis:latest,2024-05-28T23:59:02Z,3.4 MiB,653 µs,110.14 ms,7.075 ms,4.729 ms,122.597
10.0.0.180:5000/localredis:latest,2024-05-29T03:19:05Z,3.4 MiB,707 µs,114.81 ms,7.696 ms,4.86 ms,128.073
10.0.0.180:5000/localredis:latest,2024-05-28T23:40:40Z,3.4 MiB,798 µs,104.82 ms,8.685 ms,5.65 ms,119.953
10.0.0.180:5000/localredis:latest,2024-05-29T05:31:08Z,3.4 MiB,641 µs,96.719 ms,6.626 ms,4.225 ms,108.211
10.0.0.180:5000/localredis:latest,2024-05-29T07:34:39Z,3.4 MiB,402 µs,77.655 ms,4.611 ms,3.186 ms,85.854
10.0.0.180:5000/localredis:latest,2024-05-29T10:55:54Z,3.4 MiB,517 µs,93.97 ms,5.613 ms,3.836 ms,103.936
10.0.0.180:5000/localredis:latest,2024-05-28T20:57:20Z,3.5 MiB,687 µs,106.73 ms,7.789 ms,5.514 ms,120.72
10.0.0.180:5000/localredis:latest,2024-05-28T23:10:39Z,3.4 MiB,632 µs,114.94 ms,6.932 ms,4.731 ms,127.235
10.0.0.180:5000/localredis:latest,2024-05-29T05:47:47Z,3.4 MiB,662 µs,103.78 ms,6.587 ms,4.324 ms,115.353
10.0.0.180:5000/localredis:latest,2024-05-28T23:15:34Z,3.4 MiB,635 µs,100.82 ms,7.282 ms,4.997 ms,113.734
10.0.0.180:5000/localredis:latest,2024-05-29T05:16:22Z,3.4 MiB,613 µs,96.914 ms,6.94 ms,4.647 ms,109.114
10.0.0.180:5000/localredis:latest,2024-05-29T07:11:00Z,3.4 MiB,665 µs,91.936 ms,6.94 ms,4.533 ms,104.074
10.0.0.180:5000/localredis:latest,2024-05-29T08:05:40Z,3.4 MiB,621 µs,103.79 ms,6.596 ms,4.281 ms,115.288
10.0.0.180:5000/localredis:latest,2024-05-29T08:14:55Z,3.4 MiB,700 µs,108.41 ms,6.968 ms,4.677 ms,120.755
10.0.0.180:5000/localredis:latest,2024-05-28T21:46:05Z,3.5 MiB,496 µs,92.873 ms,5.858 ms,3.773 ms,103
10.0.0.180:5000/localredis:latest,2024-05-29T01:04:49Z,3.4 MiB,633 µs,115.64 ms,10.259 ms,6.092 ms,132.624
10.0.0.180:5000/localredis:latest,2024-05-29T06:46:25Z,3.4 MiB,686 µs,98.574 ms,7.711 ms,4.861 ms,111.832
10.0.0.180:5000/localredis:latest,2024-05-29T03:09:50Z,3.4 MiB,464 µs,86.001 ms,5.026 ms,3.281 ms,94.772
10.0.0.180:5000/localredis:latest,2024-05-28T23:20:39Z,3.4 MiB,680 µs,98.087 ms,6.964 ms,4.629 ms,110.36
10.0.0.180:5000/localredis:latest,2024-05-28T22:36:46Z,3.4 MiB,733 µs,112.17 ms,7.753 ms,4.828 ms,125.484
10.0.0.180:5000/localredis:latest,2024-05-28T21:00:37Z,3.4 MiB,461 µs,97.421 ms,5.238 ms,3.434 ms,106.554
10.0.0.180:5000/localredis:latest,2024-05-28T23:09:28Z,3.4 MiB,629 µs,100.99 ms,6.624 ms,4.326 ms,112.569
10.0.0.180:5000/localredis:latest,2024-05-29T06:52:36Z,3.4 MiB,676 µs,103.96 ms,7.221 ms,4.901 ms,116.758
10.0.0.180:5000/localredis:latest,2024-05-29T02:30:23Z,3.4 MiB,661 µs,101.9 ms,7.922 ms,5.531 ms,116.014
10.0.0.180:5000/localredis:latest,2024-05-28T23:48:51Z,3.4 MiB,669 µs,101.09 ms,6.999 ms,4.637 ms,113.395
10.0.0.180:5000/localredis:latest,2024-05-28T21:50:17Z,3.5 MiB,681 µs,100.66 ms,8.209 ms,5.375 ms,114.925
10.0.0.180:5000/localredis:latest,2024-05-29T04:56:34Z,3.4 MiB,702 µs,96.011 ms,6.882 ms,4.498 ms,108.093
10.0.0.180:5000/localredis:latest,2024-05-28T21:06:13Z,3.4 MiB,582 µs,96.549 ms,6.709 ms,4.311 ms,108.151
10.0.0.180:5000/localredis:latest,2024-05-29T11:06:18Z,3.4 MiB,380 µs,78.551 ms,4.404 ms,3.064 ms,86.399
10.0.0.180:5000/localredis:latest,2024-05-29T09:11:39Z,3.4 MiB,506 µs,93.804 ms,6.251 ms,4.05 ms,104.611
10.0.0.180:5000/localredis:latest,2024-05-28T22:22:41Z,3.4 MiB,743 µs,100.12 ms,7.634 ms,4.975 ms,113.472
10.0.0.180:5000/localredis:latest,2024-05-28T21:49:45Z,3.4 MiB,480 µs,84.578 ms,5.007 ms,3.27 ms,93.335
10.0.0.180:5000/localredis:latest,2024-05-29T01:09:55Z,3.4 MiB,687 µs,103.76 ms,7.065 ms,4.461 ms,115.973
10.0.0.180:5000/localredis:latest,2024-05-29T06:16:57Z,3.4 MiB,602 µs,90.924 ms,6.507 ms,4.28 ms,102.313
10.0.0.180:5000/localredis:latest,2024-05-29T08:39:44Z,3.4 MiB,468 µs,88.584 ms,5.266 ms,3.465 ms,97.783
10.0.0.180:5000/localredis:latest,2024-05-29T01:25:58Z,3.4 MiB,623 µs,100.12 ms,6.725 ms,4.212 ms,111.68
10.0.0.180:5000/localredis:latest,2024-05-29T02:44:25Z,3.4 MiB,672 µs,107.49 ms,7.478 ms,4.672 ms,120.312
10.0.0.180:5000/localredis:latest,2024-05-29T02:33:14Z,3.4 MiB,635 µs,102.84 ms,8.791 ms,6.445 ms,118.711
10.0.0.180:5000/localredis:latest,2024-05-29T02:09:51Z,3.4 MiB,617 µs,98.708 ms,6.707 ms,4.416 ms,110.448
10.0.0.180:5000/localredis:latest,2024-05-29T09:41:53Z,3.4 MiB,617 µs,97.565 ms,6.679 ms,4.278 ms,109.139
10.0.0.180:5000/localredis:latest,2024-05-28T22:31:35Z,3.4 MiB,686 µs,109.28 ms,7.813 ms,5.005 ms,122.784
10.0.0.180:5000/localredis:latest,2024-05-29T07:58:37Z,3.4 MiB,634 µs,91.972 ms,7.031 ms,4.61 ms,104.247
10.0.0.180:5000/localredis:latest,2024-05-28T21:51:10Z,3.4 MiB,649 µs,104.96 ms,8.125 ms,5.281 ms,119.015
10.0.0.180:5000/localredis:latest,2024-05-29T07:29:31Z,3.4 MiB,740 µs,109 ms,6.93 ms,4.62 ms,121.29
10.0.0.180:5000/localredis:latest,2024-05-29T00:09:59Z,3.4 MiB,496 µs,92.465 ms,5.352 ms,3.487 ms,101.8
10.0.0.180:5000/localredis:latest,2024-05-29T00:36:29Z,3.4 MiB,514 µs,86.487 ms,5.213 ms,3.394 ms,95.608
10.0.0.180:5000/localredis:latest,2024-05-28T22:31:46Z,3.4 MiB,695 µs,105.64 ms,10.553 ms,5.602 ms,122.49
10.0.0.180:5000/localredis:latest,2024-05-29T04:12:49Z,3.4 MiB,395 µs,93.936 ms,4.506 ms,3.046 ms,101.883
10.0.0.180:5000/localredis:latest,2024-05-28T23:31:02Z,3.4 MiB,667 µs,106.58 ms,7.845 ms,4.898 ms,119.99
10.0.0.180:5000/localredis:latest,2024-05-29T03:38:53Z,3.4 MiB,860 µs,122.78 ms,10.414 ms,6.968 ms,141.022
10.0.0.180:5000/localredis:latest,2024-05-28T23:18:01Z,3.4 MiB,481 µs,103.03 ms,5.855 ms,3.636 ms,113.002
10.0.0.180:5000/localredis:latest,2024-05-28T21:05:21Z,3.5 MiB,679 µs,111.2 ms,8.067 ms,5.171 ms,125.117
10.0.0.180:5000/localredis:latest,2024-05-29T07:38:43Z,3.4 MiB,637 µs,102.25 ms,7.16 ms,4.954 ms,115.001
10.0.0.180:5000/localredis:latest,2024-05-29T05:21:59Z,3.4 MiB,694 µs,100.12 ms,7.113 ms,4.551 ms,112.478
10.0.0.180:5000/localredis:latest,2024-05-29T10:59:27Z,3.4 MiB,681 µs,112.89 ms,8.913 ms,6.056 ms,128.54
10.0.0.180:5000/localredis:latest,2024-05-29T11:30:54Z,3.4 MiB,646 µs,102.75 ms,7.153 ms,4.884 ms,115.433
10.0.0.180:5000/localredis:latest,2024-05-29T06:21:58Z,3.4 MiB,662 µs,105.16 ms,6.799 ms,4.524 ms,117.145
10.0.0.180:5000/localredis:latest,2024-05-29T11:14:20Z,3.4 MiB,513 µs,89.158 ms,5.6 ms,3.856 ms,99.127
10.0.0.180:5000/localredis:latest,2024-05-29T01:58:10Z,3.4 MiB,636 µs,108.52 ms,6.798 ms,4.479 ms,120.433
10.0.0.180:5000/localredis:latest,2024-05-29T04:59:33Z,3.4 MiB,587 µs,106.98 ms,6.696 ms,4.383 ms,118.646
10.0.0.180:5000/localredis:latest,2024-05-29T07:31:49Z,3.4 MiB,652 µs,107.01 ms,7.107 ms,4.486 ms,119.255
10.0.0.180:5000/localredis:latest,2024-05-29T07:16:15Z,3.4 MiB,488 µs,80.173 ms,5.174 ms,3.364 ms,89.199
10.0.0.180:5000/localredis:latest,2024-05-29T07:35:32Z,3.4 MiB,675 µs,109.58 ms,6.77 ms,4.511 ms,121.536
10.0.0.180:5000/localredis:latest,2024-05-28T23:23:58Z,3.4 MiB,770 µs,103.96 ms,8.288 ms,5.247 ms,118.265
10.0.0.180:5000/localredis:latest,2024-05-29T10:27:26Z,3.4 MiB,692 µs,107.74 ms,6.978 ms,4.644 ms,120.054
10.0.0.180:5000/localredis:latest,2024-05-29T10:52:42Z,3.4 MiB,694 µs,108.12 ms,7.273 ms,4.469 ms,120.556
10.0.0.180:5000/localredis:latest,2024-05-29T06:56:02Z,3.4 MiB,708 µs,100.21 ms,7.286 ms,4.879 ms,113.083
10.0.0.180:5000/localredis:latest,2024-05-29T07:39:15Z,3.4 MiB,606 µs,102.75 ms,6.638 ms,4.308 ms,114.302
10.0.0.180:5000/localredis:latest,2024-05-29T10:10:12Z,3.4 MiB,685 µs,115.82 ms,6.733 ms,4.524 ms,127.762
10.0.0.180:5000/localredis:latest,2024-05-29T04:12:59Z,3.4 MiB,615 µs,98.149 ms,7.118 ms,4.566 ms,110.448
10.0.0.180:5000/localredis:latest,2024-05-28T23:43:57Z,3.4 MiB,613 µs,103.05 ms,7.519 ms,5.164 ms,116.346
10.0.0.180:5000/localredis:latest,2024-05-28T21:23:00Z,3.4 MiB,460 µs,85.164 ms,5.195 ms,3.332 ms,94.151
10.0.0.180:5000/localredis:latest,2024-05-29T03:48:41Z,3.4 MiB,695 µs,115.47 ms,7.791 ms,4.863 ms,128.819
10.0.0.180:5000/localredis:latest,2024-05-29T00:16:44Z,3.4 MiB,564 µs,87.443 ms,6.263 ms,3.975 ms,98.245
10.0.0.180:5000/localredis:latest,2024-05-29T08:23:15Z,3.4 MiB,488 µs,100.51 ms,5.459 ms,3.587 ms,110.044
10.0.0.180:5000/localredis:latest,2024-05-29T03:07:45Z,3.4 MiB,606 µs,98.243 ms,7.077 ms,4.716 ms,110.642
10.0.0.180:5000/localredis:latest,2024-05-29T10:33:28Z,3.4 MiB,721 µs,104.98 ms,8.178 ms,5.273 ms,119.152
10.0.0.180:5000/localredis:latest,2024-05-29T09:11:08Z,3.4 MiB,650 µs,100.94 ms,6.776 ms,4.447 ms,112.813
10.0.0.180:5000/localredis:latest,2024-05-29T08:46:44Z,3.4 MiB,611 µs,95.538 ms,6.773 ms,4.432 ms,107.354
10.0.0.180:5000/localredis:latest,2024-05-29T01:13:04Z,3.4 MiB,485 µs,91.782 ms,5.143 ms,3.34 ms,100.75
10.0.0.180:5000/localredis:latest,2024-05-28T22:18:49Z,3.4 MiB,509 µs,89.013 ms,5.395 ms,3.658 ms,98.575
10.0.0.180:5000/localredis:latest,2024-05-29T03:26:13Z,3.4 MiB,633 µs,103.12 ms,6.836 ms,4.465 ms,115.054
10.0.0.180:5000/localredis:latest,2024-05-29T06:56:46Z,3.4 MiB,594 µs,82.219 ms,6.246 ms,3.876 ms,92.935
10.0.0.180:5000/localredis:latest,2024-05-29T01:15:52Z,3.4 MiB,587 µs,94.319 ms,6.78 ms,4.519 ms,106.205
10.0.0.180:5000/localredis:latest,2024-05-29T11:07:01Z,3.4 MiB,374 µs,71.244 ms,4.06 ms,2.68 ms,78.358
10.0.0.180:5000/localredis:latest,2024-05-29T05:42:01Z,3.4 MiB,461 µs,78.525 ms,5.066 ms,3.372 ms,87.424
10.0.0.180:5000/localredis:latest,2024-05-29T09:04:33Z,3.4 MiB,434 µs,88.382 ms,5.19 ms,3.411 ms,97.417
10.0.0.180:5000/localredis:latest,2024-05-29T03:41:11Z,3.4 MiB,466 µs,82.867 ms,5.102 ms,3.37 ms,91.805
10.0.0.180:5000/localredis:latest,2024-05-29T11:04:44Z,3.4 MiB,647 µs,96.699 ms,7.169 ms,4.77 ms,109.285
10.0.0.180:5000/localredis:latest,2024-05-29T00:37:42Z,3.4 MiB,730 µs,111.89 ms,7.799 ms,5.001 ms,125.42
10.0.0.180:5000/localredis:latest,2024-05-29T09:40:39Z,3.4 MiB,535 µs,92.167 ms,5.286 ms,3.624 ms,101.612
10.0.0.180:5000/localredis:latest,2024-05-29T05:00:37Z,3.4 MiB,580 µs,75.811 ms,4.379 ms,2.84 ms,83.61
10.0.0.180:5000/localredis:latest,2024-05-28T22:59:20Z,3.4 MiB,521 µs,85.391 ms,5.452 ms,3.628 ms,94.992
10.0.0.180:5000/localredis:latest,2024-05-29T09:33:36Z,3.4 MiB,734 µs,99.922 ms,6.867 ms,4.577 ms,112.1
10.0.0.180:5000/localredis:latest,2024-05-29T11:12:07Z,3.4 MiB,721 µs,95.714 ms,7.413 ms,5.076 ms,108.924
10.0.0.180:5000/localredis:latest,2024-05-29T05:40:16Z,3.4 MiB,619 µs,114.06 ms,7.879 ms,4.917 ms,127.475
10.0.0.180:5000/localredis:latest,2024-05-29T10:31:20Z,3.4 MiB,669 µs,121.09 ms,7.01 ms,4.787 ms,133.556
10.0.0.180:5000/localredis:latest,2024-05-29T10:26:44Z,3.4 MiB,476 µs,97.59 ms,5.139 ms,3.016 ms,106.221
10.0.0.180:5000/localredis:latest,2024-05-29T11:00:10Z,3.4 MiB,659 µs,105.55 ms,7.614 ms,4.642 ms,118.465
10.0.0.180:5000/localredis:latest,2024-05-29T06:49:38Z,3.4 MiB,658 µs,106.82 ms,7.853 ms,4.838 ms,120.169
10.0.0.180:5000/localredis:latest,2024-05-29T08:04:26Z,3.4 MiB,668 µs,99.398 ms,7.091 ms,4.676 ms,111.833
10.0.0.180:5000/localredis:latest,2024-05-29T07:33:26Z,3.4 MiB,669 µs,113.26 ms,6.99 ms,4.712 ms,125.631
10.0.0.180:5000/localredis:latest,2024-05-29T09:39:36Z,3.4 MiB,671 µs,106.27 ms,9.224 ms,6.01 ms,122.175
10.0.0.180:5000/localredis:latest,2024-05-29T10:25:28Z,3.4 MiB,613 µs,98.628 ms,6.597 ms,4.285 ms,110.123
10.0.0.180:5000/localredis:latest,2024-05-29T09:40:28Z,3.4 MiB,619 µs,106.14 ms,6.455 ms,4.153 ms,117.367
10.0.0.180:5000/localredis:latest,2024-05-28T21:08:29Z,3.5 MiB,695 µs,103.69 ms,8.307 ms,5.546 ms,118.238
10.0.0.180:5000/localredis:latest,2024-05-29T00:39:29Z,3.4 MiB,789 µs,115.75 ms,8.278 ms,5.973 ms,130.79
10.0.0.180:5000/localredis:latest,2024-05-28T22:28:35Z,3.4 MiB,631 µs,104.96 ms,7.064 ms,4.661 ms,117.316
10.0.0.180:5000/localredis:latest,2024-05-29T02:16:09Z,3.4 MiB,612 µs,94.379 ms,6.724 ms,4.378 ms,106.093
10.0.0.180:5000/localredis:latest,2024-05-29T07:03:23Z,3.4 MiB,464 µs,76.535 ms,5.116 ms,3.389 ms,85.504
10.0.0.180:5000/localredis:latest,2024-05-29T10:36:47Z,3.4 MiB,597 µs,99.106 ms,6.983 ms,4.784 ms,111.47
10.0.0.180:5000/localredis:latest,2024-05-29T02:59:29Z,3.4 MiB,517 µs,113.66 ms,6.791 ms,4.42 ms,125.388
10.0.0.180:5000/localredis:latest,2024-05-29T10:24:23Z,3.4 MiB,1.889 ms,92.16 ms,4.138 ms,2.702 ms,100.889
10.0.0.180:5000/localredis:latest,2024-05-29T08:45:41Z,3.4 MiB,663 µs,98.644 ms,6.926 ms,4.539 ms,110.772
10.0.0.180:5000/localredis:latest,2024-05-29T07:07:55Z,3.4 MiB,496 µs,91.526 ms,5.42 ms,3.527 ms,100.969
10.0.0.180:5000/localredis:latest,2024-05-29T03:57:05Z,3.4 MiB,586 µs,88.014 ms,5.393 ms,3.72 ms,97.713
10.0.0.180:5000/localredis:latest,2024-05-29T05:03:59Z,3.4 MiB,428 µs,80.419 ms,4.848 ms,3.399 ms,89.094
10.0.0.180:5000/localredis:latest,2024-05-29T03:54:49Z,3.4 MiB,622 µs,104.35 ms,6.569 ms,4.178 ms,115.719
10.0.0.180:5000/localredis:latest,2024-05-29T01:56:24Z,3.4 MiB,642 µs,103.55 ms,7.138 ms,4.893 ms,116.223
10.0.0.180:5000/localredis:latest,2024-05-29T03:49:54Z,3.4 MiB,609 µs,102.85 ms,8.592 ms,6.083 ms,118.134
10.0.0.180:5000/localredis:latest,2024-05-29T04:10:22Z,3.4 MiB,728 µs,113.11 ms,7.683 ms,4.854 ms,126.375
10.0.0.180:5000/localredis:latest,2024-05-29T10:38:33Z,3.4 MiB,419 µs,108.95 ms,5.078 ms,2.981 ms,117.428
10.0.0.180:5000/localredis:latest,2024-05-29T08:31:48Z,3.4 MiB,454 µs,90.142 ms,5.268 ms,3.788 ms,99.652
10.0.0.180:5000/localredis:latest,2024-05-29T09:07:56Z,3.4 MiB,620 µs,121.88 ms,6.755 ms,4.482 ms,133.737
10.0.0.180:5000/localredis:latest,2024-05-29T03:23:47Z,3.4 MiB,646 µs,93.777 ms,6.83 ms,4.376 ms,105.629
10.0.0.180:5000/localredis:latest,2024-05-29T04:32:09Z,3.4 MiB,645 µs,91.569 ms,6.965 ms,4.65 ms,103.829
10.0.0.180:5000/localredis:latest,2024-05-29T03:17:10Z,3.4 MiB,658 µs,97.051 ms,6.847 ms,4.415 ms,108.971
10.0.0.180:5000/localredis:latest,2024-05-29T07:42:28Z,3.4 MiB,620 µs,98.974 ms,8.44 ms,4.327 ms,112.361
10.0.0.180:5000/localredis:latest,2024-05-29T04:50:26Z,3.4 MiB,653 µs,97.924 ms,7.781 ms,4.859 ms,111.217
10.0.0.180:5000/localredis:latest,2024-05-29T06:00:19Z,3.4 MiB,669 µs,96.054 ms,6.729 ms,4.41 ms,107.862
10.0.0.180:5000/localredis:latest,2024-05-28T21:38:11Z,3.4 MiB,410 µs,83.645 ms,4.528 ms,3.117 ms,91.7
10.0.0.180:5000/localredis:latest,2024-05-29T08:43:45Z,3.4 MiB,662 µs,102.23 ms,6.859 ms,4.591 ms,114.342
10.0.0.180:5000/localredis:latest,2024-05-29T01:22:53Z,3.4 MiB,891 µs,100.06 ms,7.24 ms,4.951 ms,113.142
10.0.0.180:5000/localredis:latest,2024-05-29T09:04:02Z,3.4 MiB,644 µs,98.606 ms,7.155 ms,4.85 ms,111.255
10.0.0.180:5000/localredis:latest,2024-05-29T05:01:09Z,3.4 MiB,634 µs,105.78 ms,7.16 ms,4.879 ms,118.453
10.0.0.180:5000/localredis:latest,2024-05-29T03:14:56Z,3.4 MiB,598 µs,101.05 ms,6.702 ms,4.443 ms,112.793
10.0.0.180:5000/localredis:latest,2024-05-29T06:33:51Z,3.4 MiB,633 µs,106.27 ms,6.727 ms,4.465 ms,118.095
10.0.0.180:5000/localredis:latest,2024-05-29T01:05:19Z,3.4 MiB,613 µs,99.275 ms,7.165 ms,4.504 ms,111.557
10.0.0.180:5000/localredis:latest,2024-05-29T02:45:07Z,3.4 MiB,739 µs,107.92 ms,7.722 ms,4.836 ms,121.217
10.0.0.180:5000/localredis:latest,2024-05-29T07:26:40Z,3.4 MiB,672 µs,104.93 ms,6.733 ms,4.452 ms,116.787
10.0.0.180:5000/localredis:latest,2024-05-29T05:38:20Z,3.4 MiB,677 µs,114.15 ms,7.789 ms,4.918 ms,127.534
10.0.0.180:5000/localredis:latest,2024-05-29T08:42:33Z,3.4 MiB,537 µs,80.187 ms,5.365 ms,3.619 ms,89.708
10.0.0.180:5000/localredis:latest,2024-05-29T03:59:42Z,3.4 MiB,670 µs,101.33 ms,7.061 ms,4.726 ms,113.787
10.0.0.180:5000/localredis:latest,2024-05-29T05:35:00Z,3.4 MiB,380 µs,75.465 ms,4.005 ms,2.659 ms,82.509
10.0.0.180:5000/localredis:latest,2024-05-29T00:05:50Z,3.4 MiB,589 µs,94.988 ms,6.685 ms,4.461 ms,106.723
10.0.0.180:5000/localredis:latest,2024-05-29T05:04:40Z,3.4 MiB,704 µs,103.95 ms,6.984 ms,4.709 ms,116.347
10.0.0.180:5000/localredis:latest,2024-05-29T07:00:25Z,3.4 MiB,708 µs,122.32 ms,7.839 ms,4.964 ms,135.831
10.0.0.180:5000/localredis:latest,2024-05-29T10:07:00Z,3.4 MiB,629 µs,107.65 ms,6.968 ms,4.566 ms,119.813
10.0.0.180:5000/localredis:latest,2024-05-29T11:05:48Z,3.4 MiB,648 µs,106.32 ms,7.471 ms,5.095 ms,119.534
10.0.0.180:5000/localredis:latest,2024-05-29T11:21:12Z,3.4 MiB,698 µs,117.85 ms,7.252 ms,4.89 ms,130.69
10.0.0.180:5000/localredis:latest,2024-05-29T10:38:01Z,3.4 MiB,739 µs,109.61 ms,8.932 ms,6.086 ms,125.367
10.0.0.180:5000/localredis:latest,2024-05-28T22:05:09Z,3.4 MiB,530 µs,81.426 ms,5.495 ms,3.488 ms,90.939
10.0.0.180:5000/localredis:latest,2024-05-28T23:15:14Z,3.4 MiB,659 µs,101.09 ms,7.127 ms,4.816 ms,113.692
10.0.0.180:5000/localredis:latest,2024-05-28T22:10:15Z,3.5 MiB,708 µs,108.67 ms,8.446 ms,5.531 ms,123.355
10.0.0.180:5000/localredis:latest,2024-05-29T07:18:41Z,3.4 MiB,589 µs,100.57 ms,6.79 ms,4.402 ms,112.351
10.0.0.180:5000/localredis:latest,2024-05-29T02:24:05Z,3.4 MiB,684 µs,110.75 ms,8.342 ms,5.909 ms,125.685
10.0.0.180:5000/localredis:latest,2024-05-29T09:43:29Z,3.4 MiB,683 µs,111.06 ms,6.707 ms,4.486 ms,122.936
10.0.0.180:5000/localredis:latest,2024-05-28T23:23:26Z,3.4 MiB,632 µs,98.662 ms,7.322 ms,4.694 ms,111.31
10.0.0.180:5000/localredis:latest,2024-05-29T10:04:12Z,3.4 MiB,687 µs,104.05 ms,7.125 ms,4.761 ms,116.623
10.0.0.180:5000/localredis:latest,2024-05-29T10:53:03Z,3.4 MiB,651 µs,108.46 ms,6.618 ms,4.329 ms,120.058
10.0.0.180:5000/localredis:latest,2024-05-29T04:20:27Z,3.4 MiB,680 µs,101.29 ms,8.042 ms,5.03 ms,115.042
10.0.0.180:5000/localredis:latest,2024-05-29T00:50:29Z,3.4 MiB,487 µs,92.641 ms,7.804 ms,5.173 ms,106.105
10.0.0.180:5000/localredis:latest,2024-05-28T20:43:59Z,3.4 MiB,640 µs,102.94 ms,7.261 ms,5.014 ms,115.855
10.0.0.180:5000/localredis:latest,2024-05-29T09:28:38Z,3.4 MiB,400 µs,80.588 ms,4.822 ms,3.201 ms,89.011
10.0.0.180:5000/localredis:latest,2024-05-29T10:45:41Z,3.4 MiB,711 µs,102.17 ms,6.703 ms,4.347 ms,113.931
10.0.0.180:5000/localredis:latest,2024-05-29T06:22:39Z,3.4 MiB,716 µs,111.85 ms,7.922 ms,4.859 ms,125.347
10.0.0.180:5000/localredis:latest,2024-05-29T01:41:52Z,3.4 MiB,461 µs,88.308 ms,4.68 ms,2.88 ms,96.329
10.0.0.180:5000/localredis:latest,2024-05-29T06:21:26Z,3.4 MiB,605 µs,99.397 ms,7.152 ms,4.844 ms,111.998
10.0.0.180:5000/localredis:latest,2024-05-29T01:47:47Z,3.4 MiB,491 µs,94.631 ms,5.958 ms,3.819 ms,104.899
10.0.0.180:5000/localredis:latest,2024-05-29T02:30:46Z,3.4 MiB,628 µs,101.12 ms,8.414 ms,5.875 ms,116.037
10.0.0.180:5000/localredis:latest,2024-05-29T00:18:50Z,3.4 MiB,703 µs,114.99 ms,6.589 ms,4.34 ms,126.622
10.0.0.180:5000/localredis:latest,2024-05-29T08:59:25Z,3.4 MiB,779 µs,104.1 ms,7.732 ms,4.974 ms,117.585
10.0.0.180:5000/localredis:latest,2024-05-28T20:50:02Z,3.5 MiB,632 µs,99.218 ms,7.38 ms,4.824 ms,112.054
10.0.0.180:5000/localredis:latest,2024-05-29T07:27:43Z,3.4 MiB,675 µs,107.58 ms,7.404 ms,4.728 ms,120.387
10.0.0.180:5000/localredis:latest,2024-05-29T02:41:58Z,3.4 MiB,646 µs,110.34 ms,6.916 ms,4.638 ms,122.54
10.0.0.180:5000/localredis:latest,2024-05-28T22:38:41Z,3.4 MiB,663 µs,106 ms,7.229 ms,4.589 ms,118.481
10.0.0.180:5000/localredis:latest,2024-05-29T04:29:42Z,3.4 MiB,489 µs,86.055 ms,5.825 ms,3.878 ms,96.247
10.0.0.180:5000/localredis:latest,2024-05-29T02:41:16Z,3.4 MiB,661 µs,108.72 ms,7.802 ms,4.782 ms,121.965
10.0.0.180:5000/localredis:latest,2024-05-29T07:23:40Z,3.4 MiB,466 µs,87.068 ms,5.285 ms,3.398 ms,96.217
10.0.0.180:5000/localredis:latest,2024-05-29T00:38:04Z,3.4 MiB,628 µs,109.71 ms,7.239 ms,5.019 ms,122.596
10.0.0.180:5000/localredis:latest,2024-05-29T05:23:44Z,3.4 MiB,498 µs,79.249 ms,5.47 ms,3.587 ms,88.804
10.0.0.180:5000/localredis:latest,2024-05-28T21:55:23Z,3.4 MiB,419 µs,81.645 ms,4.611 ms,2.881 ms,89.556
10.0.0.180:5000/localredis:latest,2024-05-28T21:13:56Z,3.4 MiB,569 µs,81.084 ms,5.963 ms,4.003 ms,91.619
10.0.0.180:5000/localredis:latest,2024-05-29T07:35:11Z,3.4 MiB,641 µs,120.82 ms,7.138 ms,4.84 ms,133.439
10.0.0.180:5000/localredis:latest,2024-05-29T02:17:13Z,3.4 MiB,410 µs,73.638 ms,4.22 ms,2.841 ms,81.109
