Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time (ms)
10.0.0.180:5000/localredis:latest,2024-05-28T04:46:14Z,2.6 MiB,682 µs,99.859 ms,5.82 ms,3.582 ms,109.943
10.0.0.180:5000/localredis:latest,2024-05-28T02:38:24Z,2.8 MiB,564 µs,83.244 ms,5.094 ms,3.307 ms,92.209
10.0.0.180:5000/localredis:latest,2024-05-28T06:47:32Z,2.6 MiB,646 µs,99.322 ms,6.343 ms,3.984 ms,110.295
10.0.0.180:5000/localredis:latest,2024-05-28T10:47:08Z,2.6 MiB,613 µs,92.913 ms,5.459 ms,3.226 ms,102.211
10.0.0.180:5000/localredis:latest,2024-05-28T04:47:44Z,2.8 MiB,436 µs,80.854 ms,4.524 ms,2.769 ms,88.583
10.0.0.180:5000/localredis:latest,2024-05-28T11:06:47Z,2.6 MiB,632 µs,93.671 ms,5.879 ms,3.632 ms,103.814
10.0.0.180:5000/localredis:latest,2024-05-28T05:47:57Z,2.6 MiB,774 µs,104.09 ms,5.697 ms,3.463 ms,114.024
10.0.0.180:5000/localredis:latest,2024-05-27T20:41:48Z,2.6 MiB,380 µs,78.053 ms,3.52 ms,2.22 ms,84.173
10.0.0.180:5000/localredis:latest,2024-05-28T09:12:35Z,2.6 MiB,401 µs,86.012 ms,3.688 ms,2.378 ms,92.479
10.0.0.180:5000/localredis:latest,2024-05-27T21:12:44Z,2.8 MiB,441 µs,86.265 ms,3.934 ms,2.6 ms,93.24
10.0.0.180:5000/localredis:latest,2024-05-28T08:45:08Z,2.6 MiB,370 µs,79.08 ms,3.621 ms,2.229 ms,85.3
10.0.0.180:5000/localredis:latest,2024-05-28T05:51:29Z,2.6 MiB,722 µs,99.397 ms,5.793 ms,3.662 ms,109.574
10.0.0.180:5000/localredis:latest,2024-05-28T11:21:07Z,2.6 MiB,516 µs,90.955 ms,5.424 ms,3.345 ms,100.24
10.0.0.180:5000/localredis:latest,2024-05-28T00:15:22Z,2.8 MiB,373 µs,73.668 ms,3.865 ms,2.552 ms,80.458
10.0.0.180:5000/localredis:latest,2024-05-27T22:13:32Z,2.8 MiB,388 µs,78.875 ms,3.749 ms,2.404 ms,85.416
10.0.0.180:5000/localredis:latest,2024-05-28T07:14:14Z,2.6 MiB,683 µs,100.01 ms,5.815 ms,3.408 ms,109.916
10.0.0.180:5000/localredis:latest,2024-05-28T09:02:38Z,2.6 MiB,826 µs,105.54 ms,7.588 ms,4.244 ms,118.198
10.0.0.180:5000/localredis:latest,2024-05-27T20:49:26Z,2.8 MiB,409 µs,80.712 ms,4.291 ms,2.563 ms,87.975
10.0.0.180:5000/localredis:latest,2024-05-27T20:57:22Z,2.8 MiB,434 µs,76.117 ms,3.976 ms,2.546 ms,83.073
10.0.0.180:5000/localredis:latest,2024-05-28T05:07:44Z,2.6 MiB,616 µs,99.693 ms,5.795 ms,3.502 ms,109.606
10.0.0.180:5000/localredis:latest,2024-05-27T22:32:59Z,2.8 MiB,409 µs,73.335 ms,4.509 ms,2.785 ms,81.038
10.0.0.180:5000/localredis:latest,2024-05-27T23:39:20Z,2.6 MiB,667 µs,100.51 ms,6.471 ms,3.858 ms,111.506
10.0.0.180:5000/localredis:latest,2024-05-27T22:50:47Z,2.6 MiB,734 µs,110.48 ms,6.468 ms,3.726 ms,121.408
10.0.0.180:5000/localredis:latest,2024-05-28T09:14:01Z,2.6 MiB,827 µs,112.16 ms,7.245 ms,4.517 ms,124.749
10.0.0.180:5000/localredis:latest,2024-05-28T10:59:46Z,2.6 MiB,633 µs,89.949 ms,6.585 ms,3.84 ms,101.007
10.0.0.180:5000/localredis:latest,2024-05-28T03:27:46Z,2.8 MiB,415 µs,73.22 ms,4.043 ms,2.662 ms,80.34
10.0.0.180:5000/localredis:latest,2024-05-28T07:58:17Z,2.6 MiB,403 µs,81.269 ms,3.903 ms,2.42 ms,87.995
10.0.0.180:5000/localredis:latest,2024-05-28T11:32:35Z,2.6 MiB,644 µs,96.448 ms,5.734 ms,3.516 ms,106.342
10.0.0.180:5000/localredis:latest,2024-05-28T01:33:30Z,2.6 MiB,614 µs,94 ms,5.9 ms,3.595 ms,104.109
10.0.0.180:5000/localredis:latest,2024-05-28T00:14:42Z,2.8 MiB,354 µs,75.022 ms,3.529 ms,2.218 ms,81.123
10.0.0.180:5000/localredis:latest,2024-05-28T10:09:30Z,2.6 MiB,401 µs,84.478 ms,3.956 ms,2.424 ms,91.259
10.0.0.180:5000/localredis:latest,2024-05-27T22:50:09Z,2.6 MiB,758 µs,108.16 ms,5.971 ms,3.737 ms,118.626
10.0.0.180:5000/localredis:latest,2024-05-27T22:09:02Z,2.8 MiB,401 µs,81.014 ms,6.196 ms,4.043 ms,91.654
10.0.0.180:5000/localredis:latest,2024-05-28T02:04:53Z,2.8 MiB,400 µs,72.558 ms,3.954 ms,2.509 ms,79.421
10.0.0.180:5000/localredis:latest,2024-05-28T05:21:30Z,2.6 MiB,757 µs,103.53 ms,5.702 ms,3.485 ms,113.474
10.0.0.180:5000/localredis:latest,2024-05-27T23:05:53Z,2.8 MiB,381 µs,72.1 ms,3.62 ms,2.161 ms,78.262
10.0.0.180:5000/localredis:latest,2024-05-28T03:43:26Z,2.8 MiB,388 µs,75.505 ms,4.044 ms,2.568 ms,82.505
10.0.0.180:5000/localredis:latest,2024-05-28T08:08:49Z,2.6 MiB,385 µs,69.358 ms,3.544 ms,2.217 ms,75.504
10.0.0.180:5000/localredis:latest,2024-05-28T03:16:46Z,2.8 MiB,413 µs,90.088 ms,4.027 ms,2.556 ms,97.084
10.0.0.180:5000/localredis:latest,2024-05-28T01:47:09Z,2.8 MiB,449 µs,85.155 ms,4.951 ms,3.208 ms,93.763
10.0.0.180:5000/localredis:latest,2024-05-28T02:46:43Z,2.6 MiB,602 µs,98.386 ms,6.113 ms,3.473 ms,108.574
10.0.0.180:5000/localredis:latest,2024-05-27T23:35:12Z,2.6 MiB,680 µs,99.465 ms,5.822 ms,3.658 ms,109.625
10.0.0.180:5000/localredis:latest,2024-05-27T22:33:46Z,2.6 MiB,646 µs,96.734 ms,5.955 ms,3.488 ms,106.823
10.0.0.180:5000/localredis:latest,2024-05-28T10:33:11Z,2.6 MiB,698 µs,111.12 ms,7.417 ms,4.099 ms,123.334
10.0.0.180:5000/localredis:latest,2024-05-27T23:02:49Z,2.6 MiB,644 µs,107.15 ms,5.567 ms,3.367 ms,116.728
10.0.0.180:5000/localredis:latest,2024-05-28T00:35:09Z,2.8 MiB,401 µs,81.671 ms,3.692 ms,2.365 ms,88.129
10.0.0.180:5000/localredis:latest,2024-05-28T04:25:07Z,2.6 MiB,660 µs,101.63 ms,6.167 ms,3.529 ms,111.986
10.0.0.180:5000/localredis:latest,2024-05-27T22:15:26Z,2.8 MiB,398 µs,83.694 ms,4.065 ms,2.659 ms,90.816
10.0.0.180:5000/localredis:latest,2024-05-28T03:03:24Z,2.8 MiB,433 µs,79.961 ms,3.76 ms,2.45 ms,86.604
10.0.0.180:5000/localredis:latest,2024-05-28T04:14:23Z,2.6 MiB,683 µs,111.37 ms,6.315 ms,3.661 ms,122.029
10.0.0.180:5000/localredis:latest,2024-05-28T01:30:53Z,2.6 MiB,694 µs,104.78 ms,5.885 ms,3.554 ms,114.913
10.0.0.180:5000/localredis:latest,2024-05-28T11:34:20Z,2.6 MiB,685 µs,104.6 ms,6.107 ms,3.82 ms,115.212
10.0.0.180:5000/localredis:latest,2024-05-28T08:54:39Z,2.6 MiB,711 µs,110.19 ms,5.826 ms,3.455 ms,120.182
10.0.0.180:5000/localredis:latest,2024-05-28T05:54:35Z,2.6 MiB,396 µs,73.45 ms,3.805 ms,2.435 ms,80.086
10.0.0.180:5000/localredis:latest,2024-05-28T08:55:49Z,2.6 MiB,375 µs,71.488 ms,3.809 ms,2.282 ms,77.954
10.0.0.180:5000/localredis:latest,2024-05-27T23:16:38Z,2.6 MiB,682 µs,103.38 ms,6.335 ms,3.701 ms,114.098
10.0.0.180:5000/localredis:latest,2024-05-28T10:20:23Z,2.6 MiB,647 µs,107 ms,5.708 ms,3.581 ms,116.936
10.0.0.180:5000/localredis:latest,2024-05-28T10:26:26Z,2.6 MiB,468 µs,82.196 ms,4.265 ms,2.592 ms,89.521
10.0.0.180:5000/localredis:latest,2024-05-28T02:50:52Z,2.8 MiB,396 µs,72.545 ms,4.01 ms,2.398 ms,79.349
10.0.0.180:5000/localredis:latest,2024-05-28T09:52:53Z,2.6 MiB,644 µs,104.67 ms,6.045 ms,3.89 ms,115.249
10.0.0.180:5000/localredis:latest,2024-05-28T02:33:23Z,2.6 MiB,679 µs,113.5 ms,6.515 ms,3.791 ms,124.485
10.0.0.180:5000/localredis:latest,2024-05-28T02:22:19Z,2.8 MiB,397 µs,76.39 ms,3.758 ms,2.451 ms,82.996
10.0.0.180:5000/localredis:latest,2024-05-28T00:06:10Z,2.6 MiB,608 µs,100.99 ms,5.438 ms,3.139 ms,110.175
10.0.0.180:5000/localredis:latest,2024-05-27T20:56:16Z,2.6 MiB,689 µs,100.95 ms,5.889 ms,3.56 ms,111.088
10.0.0.180:5000/localredis:latest,2024-05-28T00:45:52Z,2.8 MiB,374 µs,78.852 ms,3.855 ms,2.459 ms,85.54
10.0.0.180:5000/localredis:latest,2024-05-28T00:46:01Z,2.6 MiB,680 µs,105.74 ms,6.222 ms,3.764 ms,116.406
10.0.0.180:5000/localredis:latest,2024-05-28T08:19:55Z,2.6 MiB,762 µs,107.76 ms,5.852 ms,3.626 ms,118
10.0.0.180:5000/localredis:latest,2024-05-28T01:38:42Z,2.6 MiB,709 µs,109.74 ms,5.997 ms,3.642 ms,120.088
10.0.0.180:5000/localredis:latest,2024-05-28T07:08:05Z,2.6 MiB,610 µs,101.39 ms,5.841 ms,3.572 ms,111.413
10.0.0.180:5000/localredis:latest,2024-05-27T20:52:48Z,2.6 MiB,706 µs,106.15 ms,5.736 ms,3.3 ms,115.892
10.0.0.180:5000/localredis:latest,2024-05-28T01:07:12Z,2.6 MiB,654 µs,94.142 ms,5.837 ms,3.603 ms,104.236
10.0.0.180:5000/localredis:latest,2024-05-28T08:46:38Z,2.6 MiB,638 µs,98.033 ms,6.037 ms,3.81 ms,108.518
10.0.0.180:5000/localredis:latest,2024-05-28T08:52:09Z,2.6 MiB,396 µs,81.12 ms,3.876 ms,2.189 ms,87.581
10.0.0.180:5000/localredis:latest,2024-05-27T23:13:35Z,2.8 MiB,374 µs,69.824 ms,3.629 ms,2.219 ms,76.046
10.0.0.180:5000/localredis:latest,2024-05-28T11:04:44Z,2.6 MiB,659 µs,106.09 ms,6.246 ms,3.915 ms,116.91
10.0.0.180:5000/localredis:latest,2024-05-28T02:18:28Z,2.8 MiB,395 µs,72.89 ms,3.927 ms,2.576 ms,79.788
10.0.0.180:5000/localredis:latest,2024-05-28T01:31:03Z,2.8 MiB,380 µs,78.486 ms,3.877 ms,2.562 ms,85.305
10.0.0.180:5000/localredis:latest,2024-05-28T10:50:24Z,2.6 MiB,652 µs,101.25 ms,6.181 ms,3.907 ms,111.99
10.0.0.180:5000/localredis:latest,2024-05-28T02:59:29Z,2.8 MiB,397 µs,79.398 ms,4.154 ms,2.754 ms,86.703
10.0.0.180:5000/localredis:latest,2024-05-28T02:42:48Z,2.6 MiB,661 µs,100.1 ms,5.823 ms,3.619 ms,110.203
10.0.0.180:5000/localredis:latest,2024-05-27T21:54:16Z,2.6 MiB,411 µs,87.495 ms,3.377 ms,2.267 ms,93.55
10.0.0.180:5000/localredis:latest,2024-05-28T06:45:54Z,2.6 MiB,665 µs,99.251 ms,6.243 ms,3.72 ms,109.879
10.0.0.180:5000/localredis:latest,2024-05-28T10:46:37Z,2.6 MiB,623 µs,104.83 ms,6.097 ms,3.855 ms,115.405
10.0.0.180:5000/localredis:latest,2024-05-27T22:06:22Z,2.6 MiB,628 µs,109.35 ms,5.763 ms,3.586 ms,119.327
10.0.0.180:5000/localredis:latest,2024-05-27T21:30:10Z,2.8 MiB,905 µs,76.095 ms,3.49 ms,2.174 ms,82.664
10.0.0.180:5000/localredis:latest,2024-05-28T05:39:47Z,2.6 MiB,380 µs,70.335 ms,3.783 ms,2.486 ms,76.984
10.0.0.180:5000/localredis:latest,2024-05-28T01:07:50Z,2.6 MiB,668 µs,107.51 ms,6.023 ms,3.622 ms,117.823
10.0.0.180:5000/localredis:latest,2024-05-27T20:35:55Z,2.8 MiB,375 µs,70.704 ms,3.693 ms,2.292 ms,77.064
10.0.0.180:5000/localredis:latest,2024-05-28T07:57:27Z,2.6 MiB,846 µs,113.45 ms,6.507 ms,3.974 ms,124.777
10.0.0.180:5000/localredis:latest,2024-05-27T22:52:05Z,2.6 MiB,629 µs,110.38 ms,5.665 ms,3.45 ms,120.124
10.0.0.180:5000/localredis:latest,2024-05-28T11:22:55Z,2.6 MiB,751 µs,112.31 ms,6.61 ms,3.903 ms,123.574
10.0.0.180:5000/localredis:latest,2024-05-28T07:01:03Z,2.6 MiB,410 µs,78.765 ms,4.192 ms,2.509 ms,85.876
10.0.0.180:5000/localredis:latest,2024-05-28T10:03:42Z,2.6 MiB,693 µs,112.61 ms,6.169 ms,3.752 ms,123.224
10.0.0.180:5000/localredis:latest,2024-05-27T23:20:48Z,2.6 MiB,616 µs,99.294 ms,5.722 ms,3.546 ms,109.178
10.0.0.180:5000/localredis:latest,2024-05-28T10:33:00Z,2.6 MiB,694 µs,98.389 ms,6.45 ms,3.905 ms,109.438
10.0.0.180:5000/localredis:latest,2024-05-28T00:42:05Z,2.6 MiB,618 µs,106.53 ms,5.785 ms,3.597 ms,116.53
10.0.0.180:5000/localredis:latest,2024-05-28T07:43:29Z,2.6 MiB,472 µs,85.934 ms,4.238 ms,2.623 ms,93.267
10.0.0.180:5000/localredis:latest,2024-05-28T04:21:09Z,2.6 MiB,658 µs,103.46 ms,5.803 ms,3.568 ms,113.489
10.0.0.180:5000/localredis:latest,2024-05-27T22:05:24Z,2.6 MiB,623 µs,106.79 ms,5.709 ms,3.461 ms,116.583
10.0.0.180:5000/localredis:latest,2024-05-28T02:07:09Z,2.8 MiB,457 µs,78.956 ms,4.658 ms,2.94 ms,87.011
10.0.0.180:5000/localredis:latest,2024-05-28T08:55:39Z,2.6 MiB,635 µs,98.294 ms,5.777 ms,3.599 ms,108.305
10.0.0.180:5000/localredis:latest,2024-05-28T06:30:33Z,2.6 MiB,715 µs,101.66 ms,6.279 ms,3.638 ms,112.292
10.0.0.180:5000/localredis:latest,2024-05-27T21:27:56Z,2.8 MiB,439 µs,86.358 ms,4.579 ms,2.828 ms,94.204
10.0.0.180:5000/localredis:latest,2024-05-28T06:13:17Z,2.6 MiB,662 µs,103.91 ms,5.946 ms,3.697 ms,114.215
10.0.0.180:5000/localredis:latest,2024-05-28T06:08:55Z,2.6 MiB,414 µs,76.316 ms,4.362 ms,2.641 ms,83.733
10.0.0.180:5000/localredis:latest,2024-05-28T05:43:38Z,2.6 MiB,407 µs,76.628 ms,3.653 ms,2.14 ms,82.828
10.0.0.180:5000/localredis:latest,2024-05-28T10:07:22Z,2.6 MiB,698 µs,107.49 ms,6.142 ms,3.88 ms,118.21
10.0.0.180:5000/localredis:latest,2024-05-28T05:18:30Z,2.6 MiB,743 µs,101.21 ms,6.844 ms,4.132 ms,112.929
10.0.0.180:5000/localredis:latest,2024-05-28T09:46:14Z,2.6 MiB,609 µs,98.679 ms,6.222 ms,3.918 ms,109.428
10.0.0.180:5000/localredis:latest,2024-05-28T07:57:47Z,2.6 MiB,872 µs,122.59 ms,9.977 ms,6.665 ms,140.104
10.0.0.180:5000/localredis:latest,2024-05-28T07:14:04Z,2.6 MiB,395 µs,79.167 ms,3.448 ms,2.148 ms,85.158
10.0.0.180:5000/localredis:latest,2024-05-28T06:37:07Z,2.6 MiB,612 µs,104.59 ms,5.76 ms,3.586 ms,114.548
10.0.0.180:5000/localredis:latest,2024-05-28T03:31:59Z,2.8 MiB,416 µs,75.462 ms,3.887 ms,2.497 ms,82.262
10.0.0.180:5000/localredis:latest,2024-05-27T22:09:59Z,2.8 MiB,377 µs,81.931 ms,3.745 ms,2.381 ms,88.434
10.0.0.180:5000/localredis:latest,2024-05-28T09:37:36Z,2.6 MiB,725 µs,107.85 ms,6.592 ms,3.815 ms,118.982
10.0.0.180:5000/localredis:latest,2024-05-28T02:59:19Z,2.6 MiB,628 µs,95.473 ms,5.69 ms,3.455 ms,105.246
10.0.0.180:5000/localredis:latest,2024-05-28T02:55:50Z,2.8 MiB,377 µs,75.531 ms,3.965 ms,2.58 ms,82.453
10.0.0.180:5000/localredis:latest,2024-05-27T21:04:29Z,2.8 MiB,368 µs,85.777 ms,3.533 ms,2.167 ms,91.845
10.0.0.180:5000/localredis:latest,2024-05-28T09:13:52Z,2.6 MiB,394 µs,69.486 ms,3.714 ms,2.183 ms,75.777
10.0.0.180:5000/localredis:latest,2024-05-28T02:42:08Z,2.6 MiB,620 µs,102.31 ms,5.648 ms,3.495 ms,112.073
10.0.0.180:5000/localredis:latest,2024-05-28T02:49:43Z,2.6 MiB,754 µs,107.97 ms,6.902 ms,3.879 ms,119.505
10.0.0.180:5000/localredis:latest,2024-05-28T02:05:43Z,2.6 MiB,613 µs,106.64 ms,5.792 ms,3.627 ms,116.672
10.0.0.180:5000/localredis:latest,2024-05-28T11:25:18Z,2.6 MiB,601 µs,97.266 ms,5.807 ms,3.546 ms,107.22
10.0.0.180:5000/localredis:latest,2024-05-28T05:02:11Z,2.6 MiB,750 µs,111.91 ms,6.695 ms,4.048 ms,123.403
10.0.0.180:5000/localredis:latest,2024-05-28T10:05:42Z,2.6 MiB,647 µs,112.91 ms,6.711 ms,3.987 ms,124.255
10.0.0.180:5000/localredis:latest,2024-05-28T00:40:18Z,2.8 MiB,423 µs,71.543 ms,4.164 ms,2.76 ms,78.89
10.0.0.180:5000/localredis:latest,2024-05-28T00:18:57Z,2.8 MiB,3.091 ms,84.018 ms,4.035 ms,2.63 ms,93.774
10.0.0.180:5000/localredis:latest,2024-05-28T01:23:11Z,2.8 MiB,388 µs,77.886 ms,3.971 ms,2.643 ms,84.888
10.0.0.180:5000/localredis:latest,2024-05-27T21:28:26Z,2.6 MiB,615 µs,103.04 ms,5.664 ms,3.437 ms,112.756
10.0.0.180:5000/localredis:latest,2024-05-28T00:57:11Z,2.6 MiB,629 µs,102.72 ms,6.239 ms,3.558 ms,113.146
10.0.0.180:5000/localredis:latest,2024-05-28T04:49:04Z,2.8 MiB,421 µs,68.131 ms,3.688 ms,2.34 ms,74.58
10.0.0.180:5000/localredis:latest,2024-05-28T05:14:31Z,2.6 MiB,707 µs,112.69 ms,6.318 ms,3.757 ms,123.472
10.0.0.180:5000/localredis:latest,2024-05-28T02:26:37Z,2.6 MiB,623 µs,109.82 ms,5.842 ms,3.577 ms,119.862
10.0.0.180:5000/localredis:latest,2024-05-28T10:55:03Z,2.6 MiB,788 µs,83.951 ms,5.866 ms,3.149 ms,93.754
10.0.0.180:5000/localredis:latest,2024-05-28T08:44:39Z,2.6 MiB,650 µs,98.601 ms,6.481 ms,3.808 ms,109.54
10.0.0.180:5000/localredis:latest,2024-05-28T11:05:05Z,2.6 MiB,620 µs,99.226 ms,5.698 ms,3.494 ms,109.038
10.0.0.180:5000/localredis:latest,2024-05-28T07:54:39Z,2.6 MiB,380 µs,75.687 ms,3.785 ms,2.425 ms,82.277
10.0.0.180:5000/localredis:latest,2024-05-28T02:20:53Z,2.6 MiB,448 µs,85.408 ms,4.548 ms,2.686 ms,93.09
10.0.0.180:5000/localredis:latest,2024-05-28T04:47:04Z,2.8 MiB,421 µs,74.4 ms,3.843 ms,2.503 ms,81.167
10.0.0.180:5000/localredis:latest,2024-05-27T23:51:26Z,2.8 MiB,427 µs,87.698 ms,4.69 ms,3.03 ms,95.845
10.0.0.180:5000/localredis:latest,2024-05-28T05:38:20Z,2.6 MiB,638 µs,106.22 ms,6.059 ms,3.489 ms,116.406
10.0.0.180:5000/localredis:latest,2024-05-28T10:46:58Z,2.6 MiB,620 µs,103.03 ms,5.888 ms,3.68 ms,113.218
10.0.0.180:5000/localredis:latest,2024-05-28T07:59:26Z,2.6 MiB,629 µs,101.25 ms,5.789 ms,3.547 ms,111.215
10.0.0.180:5000/localredis:latest,2024-05-28T05:37:23Z,2.6 MiB,645 µs,112.75 ms,5.981 ms,3.66 ms,123.036
10.0.0.180:5000/localredis:latest,2024-05-28T04:21:58Z,2.8 MiB,373 µs,82.363 ms,3.526 ms,2.139 ms,88.401
10.0.0.180:5000/localredis:latest,2024-05-28T09:39:24Z,2.6 MiB,390 µs,67.913 ms,3.464 ms,2.141 ms,73.908
10.0.0.180:5000/localredis:latest,2024-05-27T21:33:30Z,2.6 MiB,638 µs,101.03 ms,5.579 ms,3.326 ms,110.573
10.0.0.180:5000/localredis:latest,2024-05-28T07:36:19Z,2.6 MiB,623 µs,101.26 ms,5.899 ms,3.657 ms,111.439
10.0.0.180:5000/localredis:latest,2024-05-27T21:25:14Z,2.6 MiB,667 µs,111.47 ms,5.741 ms,3.546 ms,121.424
10.0.0.180:5000/localredis:latest,2024-05-28T02:39:32Z,2.6 MiB,697 µs,96.356 ms,5.834 ms,3.425 ms,106.312
10.0.0.180:5000/localredis:latest,2024-05-28T09:09:58Z,2.6 MiB,386 µs,77 ms,3.785 ms,2.27 ms,83.441
10.0.0.180:5000/localredis:latest,2024-05-28T02:27:53Z,2.6 MiB,634 µs,92.471 ms,5.841 ms,3.641 ms,102.587
10.0.0.180:5000/localredis:latest,2024-05-28T03:26:09Z,2.8 MiB,411 µs,84.42 ms,4.722 ms,2.982 ms,92.535
10.0.0.180:5000/localredis:latest,2024-05-27T22:35:43Z,2.6 MiB,667 µs,103.68 ms,5.986 ms,3.581 ms,113.914
10.0.0.180:5000/localredis:latest,2024-05-28T08:12:16Z,2.6 MiB,704 µs,106.7 ms,6.083 ms,3.649 ms,117.136
10.0.0.180:5000/localredis:latest,2024-05-28T01:41:54Z,2.6 MiB,656 µs,100.13 ms,5.825 ms,3.471 ms,110.082
10.0.0.180:5000/localredis:latest,2024-05-28T04:56:15Z,2.6 MiB,750 µs,102.36 ms,5.713 ms,3.469 ms,112.292
10.0.0.180:5000/localredis:latest,2024-05-28T07:58:46Z,2.6 MiB,734 µs,110.45 ms,7.062 ms,4.773 ms,123.019
10.0.0.180:5000/localredis:latest,2024-05-28T11:29:17Z,2.6 MiB,516 µs,82.047 ms,4.749 ms,3.043 ms,90.355
10.0.0.180:5000/localredis:latest,2024-05-28T08:25:33Z,2.6 MiB,659 µs,108.76 ms,6.053 ms,3.829 ms,119.301
10.0.0.180:5000/localredis:latest,2024-05-28T07:25:50Z,2.6 MiB,487 µs,83.278 ms,4.743 ms,3.025 ms,91.533
10.0.0.180:5000/localredis:latest,2024-05-28T06:27:43Z,2.6 MiB,371 µs,75.111 ms,3.552 ms,2.143 ms,81.177
10.0.0.180:5000/localredis:latest,2024-05-28T08:27:43Z,2.6 MiB,377 µs,72.641 ms,3.776 ms,2.361 ms,79.155
10.0.0.180:5000/localredis:latest,2024-05-28T10:37:19Z,2.6 MiB,634 µs,109.2 ms,6.128 ms,3.844 ms,119.806
10.0.0.180:5000/localredis:latest,2024-05-28T05:05:27Z,2.6 MiB,415 µs,95.51 ms,3.773 ms,2.351 ms,102.049
10.0.0.180:5000/localredis:latest,2024-05-28T11:24:58Z,2.6 MiB,638 µs,99.695 ms,5.959 ms,3.838 ms,110.13
10.0.0.180:5000/localredis:latest,2024-05-28T03:06:51Z,2.6 MiB,809 µs,107.44 ms,6.132 ms,3.715 ms,118.096
10.0.0.180:5000/localredis:latest,2024-05-28T00:44:34Z,2.8 MiB,409 µs,68.734 ms,3.484 ms,2.183 ms,74.81
10.0.0.180:5000/localredis:latest,2024-05-28T02:46:53Z,2.8 MiB,379 µs,80.369 ms,3.959 ms,2.549 ms,87.256
10.0.0.180:5000/localredis:latest,2024-05-28T03:30:03Z,2.8 MiB,364 µs,80.409 ms,3.504 ms,2.201 ms,86.478
10.0.0.180:5000/localredis:latest,2024-05-28T02:34:02Z,2.6 MiB,601 µs,106.24 ms,5.682 ms,3.442 ms,115.965
10.0.0.180:5000/localredis:latest,2024-05-28T06:22:30Z,2.6 MiB,395 µs,83.289 ms,3.866 ms,2.496 ms,90.046
10.0.0.180:5000/localredis:latest,2024-05-28T04:31:52Z,2.8 MiB,402 µs,71.264 ms,3.981 ms,2.652 ms,78.299
10.0.0.180:5000/localredis:latest,2024-05-28T11:30:09Z,2.6 MiB,626 µs,107.18 ms,6.608 ms,3.746 ms,118.16
10.0.0.180:5000/localredis:latest,2024-05-28T03:03:14Z,2.6 MiB,669 µs,98.37 ms,5.59 ms,3.475 ms,108.104
10.0.0.180:5000/localredis:latest,2024-05-28T10:52:40Z,2.6 MiB,610 µs,94.155 ms,5.626 ms,3.424 ms,103.815
10.0.0.180:5000/localredis:latest,2024-05-28T09:01:20Z,2.6 MiB,623 µs,104.97 ms,5.811 ms,3.61 ms,115.014
